ID;origin;destination;nb_passengers;release_time;ready_time;due_time;legs
DB333A17D821E64C546F31540D7789B3397B513B_18147;44061;41446;1;52392;52692;54062;[(44061, 41446, 2792645)]
DB333A17D821E64C546F31540D7789B3397B513B_18148;41573;41479;1;66383;66683;67730;[(41573, 41479, 2793792)]
DB3C0581FF49B8276D5C1910D69628F8F519FA31_18149;43507;41334;1;57157;57457;58790;[(43507, 41334, 2793790)]
DB3CFA246FF48A037A9E22B316C277CC361122B1_18150;41502;41302;1;54639;54939;60212;[(41502, 41290, 2792110), (46633, 41302, 2792049)]
DB403A2DC252009E45D3D02018A61DBCD7729816_18151;41335;43510;1;23739;24039;24997;[(41335, 43510, 2791599)]
DB403A2DC252009E45D3D02018A61DBCD7729816_18152;46266;41334;1;54200;54500;57556;[(46266, 41937, 2790917), (41937, 41334, 2792275)]
DB4846AAA6FB92AC3B19088CEB41A4F89191A265_18153;41872;46423;1;22266;22566;24624;[(41872, 46423, 2791273)]
DB4846AAA6FB92AC3B19088CEB41A4F89191A265_18154;41860;41871;1;74929;75229;75984;[(41860, 41871, 2794430)]
DB4993EB8546B5F869F43EF4F0CB2DFF7B1785F3_18155;43137;43148;1;56984;57284;58280;[(43137, 43148, 2793535)]
DB49E89C3BECF36EC7072B71376BB75AE113D9F4_18156;48050;46118;1;86718;87018;88666;[(48050, 46118, 2793885)]
DB61CE1BBAEC90F135210AC30008E964CF4A2EDD_18157;41455;41449;1;49892;50192;51018;[(41455, 41449, 2792493)]
DB61CE1BBAEC90F135210AC30008E964CF4A2EDD_18158;41448;41454;1;56858;57158;58040;[(41448, 41454, 2791841)]
DB63F8110A85485D266969B0CEC7EFC2DC1108A6_18159;41813;41848;1;53471;53771;55360;[(41813, 41848, 2792006)]
DB66B96E5245805589049E7676E4201C4EDA20B3_18160;43148;41363;1;53871;54171;56062;[(43148, 41363, 2791264)]
DB676F714B1EA0CE59CC7A3EA95BF6178ACBCE75_18161;47031;41809;1;58809;59109;60618;[(47031, 41809, 2791080)]
DB6846EFE868C3082E5FA1B62E8775F9B01D7B43_18162;43295;42720;1;25632;25932;28410;[(43295, 42720, 2793059)]
DB6846EFE868C3082E5FA1B62E8775F9B01D7B43_18163;42719;43296;1;52125;52425;54878;[(42719, 43296, 2793582)]
DB6F239CA52000F26732413B82144A1ACA5C0D20_18164;42584;42138;1;68857;69157;70524;[(42584, 42138, 2794001)]
DB7085660D4C6600CDBAAA7A4E30C48C103B22DC_18165;46260;46423;1;61336;61636;62942;[(46260, 46423, 2792264)]
DB7809441FFDF54562EE171D4A8CA908DAC4348A_18166;41881;46423;1;25927;26227;28622;[(41881, 46423, 2793129)]
DB7809441FFDF54562EE171D4A8CA908DAC4348A_18167;47031;41880;1;63959;64259;66864;[(47031, 41880, 2794105)]
DB787D3ABAC7B1B99D33A2AF03319A683C2DB136_18168;41842;46423;1;62041;62341;67284;[(41842, 41807, 2794330), (41808, 46423, 2794232)]
DB787D3ABAC7B1B99D33A2AF03319A683C2DB136_18169;41842;41798;1;73962;74262;75020;[(41842, 41798, 2792858)]
DB79063F385342EC705E75A951A9112E80CEE5B7_18170;41227;41957;1;26924;27224;29082;[(41227, 41957, 2791930)]
DB873F63DD172F672F291B79CC977FD70DE25F6A_18171;48139;41965;1;71236;71536;72538;[(48139, 41965, 2793310)]
DB897169D5F576F9769235C7AC213AAB389B5B33_18172;46611;42753;1;80181;80481;81158;[(46611, 42753, 2791914)]
DB8B88E72CEF0CFFBC4ABD967EF638F6AB2965F4_18173;43101;41477;1;44370;44670;46084;[(43101, 41477, 2793377)]
DB8D4DC64F0C592AF0A37802CCE58952CC061E45_18174;41802;41875;1;23301;23601;25126;[(41802, 41875, 2793199)]
DB8D4DC64F0C592AF0A37802CCE58952CC061E45_18175;41877;41803;1;60201;60501;63082;[(41877, 41803, 2794170)]
DB963C2AC46587F8727AF45283045821C2F9F340_18176;43242;43235;1;53486;53786;54474;[(43242, 43235, 2793557)]
DB963C2AC46587F8727AF45283045821C2F9F340_18177;43243;43234;1;55853;56153;56820;[(43243, 43234, 2793558)]
DB963C2AC46587F8727AF45283045821C2F9F340_18178;43242;43235;1;67188;67488;68178;[(43242, 43235, 2793932)]
DB963C2AC46587F8727AF45283045821C2F9F340_18179;43243;41754;1;71435;71735;74370;[(43243, 41356, 2791511), (42521, 41754, 2794454)]
DB963C2AC46587F8727AF45283045821C2F9F340_18180;42720;43242;1;74091;74391;77064;[(42720, 41354, 2794213), (41353, 43242, 2793542)]
DB97B621D78F6B58BF449AE6B6E31C8422FCA30C_18181;47031;41852;1;42411;42711;45140;[(47031, 41852, 2793140)]
DB97B621D78F6B58BF449AE6B6E31C8422FCA30C_18182;41853;47131;1;71468;71768;73308;[(41853, 47131, 2794234)]
DB9A977CAA0286B04332DF657E156FD376688BDC_18183;48050;43374;1;58877;59177;60030;[(48050, 43374, 2794274)]
DB9C3F90528C3179AD333A5B5E44ED455C539857_18184;41845;46423;1;28292;28592;30242;[(41845, 46423, 2791711)]
DBA5C66F8678CA7FFE19C29951BC0A447F094E85_18185;46124;41447;1;30411;30711;32088;[(46124, 41447, 2793671)]
DBA5C66F8678CA7FFE19C29951BC0A447F094E85_18186;42482;42490;1;68267;68567;69272;[(42482, 42490, 2794312)]
DBA6752BEDF070FBB435CC075248FB3F281E60C4_18187;43001;42913;1;36111;36411;39002;[(43001, 42968, 2792448), (46263, 42913, 2793207)]
DBA6752BEDF070FBB435CC075248FB3F281E60C4_18188;42908;43002;1;52470;52770;55626;[(42908, 42969, 2790917), (42969, 43002, 2793066)]
DBA6DEFBFF5A986A851EC72177975A2CFB0C6BFC_18189;41368;41349;1;66778;67078;67920;[(41368, 41349, 2793879)]
DBA6ED84E4F9AB55F9F80B829D2CA4176175D5DC_18190;41842;41813;1;74840;75140;76292;[(41842, 41813, 2792652)]
DBA9EBF41B9B8DAAF72D7CB94D299659B346361A_18191;41363;46548;1;42169;42469;44552;[(41363, 46548, 2792878)]
DBB54361E02EB48D1FC3BFADE69B40B0C8B377A5_18192;41385;41322;1;29758;30058;31548;[(41385, 41322, 2793235)]
DBB86E28E82D989E496703542E3622AEFB8D3492_18193;41865;41506;1;52465;52765;60538;[(41865, 41800, 2793557), (42446, 41506, 2790639)]
DBB86E28E82D989E496703542E3622AEFB8D3492_18194;41505;42409;1;78848;79148;82748;[(41505, 42409, 2793619)]
DBC2F00473BB9607F5E78BEF41AA3F8689359BFB_18195;41395;42457;1;28370;28670;31858;[(41395, 42457, 2791291)]
DBD5EB36DB6AC7B4A64ED7FCEF681F166EB77BDB_18196;46084;41928;1;43227;43527;44384;[(46084, 41928, 2791038)]
DBDB1DF7D1D88BF07CEF8819A819239C2707D31C_18197;41613;48150;1;44889;45189;47376;[(41613, 48150, 2791220)]
DBDCE59AE22FE9B96E6AFF6ED7DAAD139DA32105_18198;46501;42774;1;57512;57812;59252;[(46501, 42774, 2793037)]
DBDDC65C1061932A029F0B760D7BCD65C06143A4_18199;47031;41798;1;69704;70004;70970;[(47031, 41798, 2793905)]
DBEA24CC6F25C4C7964E1FCA9F38DD86ED19C205_18200;41955;41947;1;21917;22217;22892;[(41955, 41947, 2791497)]
DBFF8C5F9204FA45564A27D2E84393690FA96671_18201;45059;43510;1;21309;21609;24997;[(45059, 43510, 2791599)]
DC0C776E1078B5704D327B00F0D98C569058E010_18202;46459;46618;1;25788;26088;26902;[(46459, 46618, 2790083)]
DC0C776E1078B5704D327B00F0D98C569058E010_18203;41461;46449;1;55858;56158;59174;[(41461, 41454, 2791841), (46447, 46449, 2794530)]
DC14A07554FD39E40A5F7457BA06423798CBD09E_18204;41813;41856;1;53255;53555;55496;[(41813, 41856, 2793341)]
DC1B9358A9F614D5BF21C1C8717300ACB531E8D9_18205;42067;46423;1;37986;38286;39200;[(42067, 46423, 2793351)]
DC26633242F8A8BDE6D28DAA1EE52FF207E1F12C_18206;46384;41393;1;54841;55141;56334;[(46384, 41393, 2792818)]
DC2DA4EA2264467F64EC2F39897BD6E6A52FFBAE_18207;41395;46423;1;22042;22342;24422;[(41395, 41348, 2794629), (41349, 46423, 2792200)]
DC301F67893455A199290BD3579C44AB3676D3AB_18208;46084;41915;1;29990;30290;31312;[(46084, 41915, 2792159)]
DC301F67893455A199290BD3579C44AB3676D3AB_18209;41915;44056;1;53645;53945;55392;[(41915, 44056, 2792212)]
DC301F67893455A199290BD3579C44AB3676D3AB_18210;43036;41228;1;82823;83123;84684;[(43036, 41228, 2793643)]
DC30291E50F46554963A01C0B8EA990479C7769D_18211;46129;41709;1;29140;29440;34154;[(46129, 41709, 2790105)]
DC30291E50F46554963A01C0B8EA990479C7769D_18212;41708;46130;1;58157;58457;62616;[(41708, 46130, 2793055)]
DC30D71DB55D1DEAB3D591AE916A0ABD39741017_18213;43982;46074;1;22723;23023;24656;[(43982, 46074, 2791043)]
DC30D71DB55D1DEAB3D591AE916A0ABD39741017_18214;41268;43981;1;56280;56580;58208;[(41268, 43981, 2791146)]
DC33BA6D71F5B041ACA170D4F13642A23BDE2163_18215;41857;47131;1;25836;26136;28342;[(41857, 47131, 2793030)]
DC36273BF2D9D9B4B9752104DF398325BD070B04_18216;41343;46423;1;27999;28299;29138;[(41343, 46423, 2792364)]
DC39CF71A7A8495A76B352BC8C455013A19904C0_18217;42119;41894;1;26352;26652;27832;[(42119, 41894, 2792232)]
DC39CF71A7A8495A76B352BC8C455013A19904C0_18218;43054;42097;1;65929;66229;66902;[(43054, 42097, 2794071)]
DC3C5477FC8B70773C6C88EA943866ED80123F58_18219;42498;42483;1;24790;25090;25888;[(42498, 42483, 2789964)]
DC424100C797C51EB3A940D8820CA74EEC34892A_18220;41957;41506;1;61929;62229;63376;[(41957, 41506, 2792087)]
DC518D1BDDE035B42A2E5F87E03015FFE326EA78_18221;43510;41957;1;47808;48108;48948;[(43510, 41957, 2792737)]
DC56ED0C8AD51C1E60FAADB95099BE4AE4995009_18222;41395;42180;1;48998;49298;52464;[(41395, 42180, 2790361)]
DC5CE10126E575A4406C1C53D9ED033EA4456880_18223;46384;42114;1;21588;21888;23310;[(46384, 42114, 2790853)]
DC6365369E6515341878FAD8156B910ADA64346C_18224;41347;43510;1;35374;35674;36964;[(41347, 43510, 2794586)]
DC6459A2FA7B7457503D6A5C6EF7AF8EFC1B60E6_18225;46457;43148;1;26067;26367;28828;[(46457, 43148, 2790876)]
DC6459A2FA7B7457503D6A5C6EF7AF8EFC1B60E6_18226;48139;41965;1;56907;57207;58292;[(48139, 41965, 2792633)]
DC6459A2FA7B7457503D6A5C6EF7AF8EFC1B60E6_18227;41963;46450;1;68624;68924;70634;[(41963, 46450, 2793755)]
DC6473F4B1BD09038169E4CAC57F8035C0D35D41_18228;41877;47131;1;28187;28487;30980;[(41877, 47131, 2790392)]
DC6473F4B1BD09038169E4CAC57F8035C0D35D41_18229;47031;41875;1;60645;60945;63846;[(47031, 41875, 2794231)]
DC674DA8C53FF1056C645A0F689291D41325266A_18230;41796;41852;1;59755;60055;62128;[(41796, 41852, 2792515)]
DC743FEFCC4E613142747F65711BB7A81760BCB6_18231;42851;48150;1;21968;22268;23292;[(42851, 48150, 2793095)]
DC743FEFCC4E613142747F65711BB7A81760BCB6_18232;48039;42850;1;60457;60757;61838;[(48039, 42850, 2793752)]
DC775619C854179107BE8F64E0C44C3CC8177936_18233;43120;46443;1;26364;26664;28160;[(43120, 46443, 2791492)]
DC7B7159202D389B17C865EE7CDDA0FE464C6174_18234;48150;41942;1;51860;52160;53332;[(48150, 41942, 2794624)]
DC7B7159202D389B17C865EE7CDDA0FE464C6174_18235;42832;43507;1;54876;55176;56084;[(42832, 43507, 2790538)]
DC7BBB33AB862915CEC77DA42DC7F13D8684AAD2_18236;43041;41894;1;46876;47176;48351;[(43041, 41894, 2791397)]
DC7BBB33AB862915CEC77DA42DC7F13D8684AAD2_18237;41895;43040;1;52147;52447;53782;[(41895, 43040, 2790702)]
DC7C439083B06E2E3F915A6A57BAF4D64BC0D779_18238;45036;41944;1;26807;27107;29534;[(45036, 41944, 2794491)]
DC7E5894FD6DF721AFF7B12311187522247C712E_18239;42833;42829;1;40210;40510;41307;[(42833, 42829, 2789976)]
DC7E5894FD6DF721AFF7B12311187522247C712E_18240;42828;42832;1;76188;76488;77230;[(42828, 42832, 2794174)]
DC83335EF109E619F17B30C7F4ABD84CB8C5637D_18241;41991;41374;1;34002;34302;35768;[(41991, 41374, 2794586)]
DC83335EF109E619F17B30C7F4ABD84CB8C5637D_18242;41373;41990;1;44810;45110;46802;[(41373, 41990, 2791262)]
DC87E05E4A7E5CB4EF7AD236EC4609AEEA5B9C80_18243;42115;43510;1;49856;50156;52612;[(42115, 43510, 2790818)]
DC8EA2B4614D2C583722BEA12C4FCD160C7C2D39_18244;42433;41944;1;22893;23193;24874;[(42433, 41944, 2791043)]
DC8EA2B4614D2C583722BEA12C4FCD160C7C2D39_18245;41950;42432;1;56883;57183;59008;[(41950, 42432, 2793246)]
DC8EA2B4614D2C583722BEA12C4FCD160C7C2D39_18246;42432;41769;1;66607;66907;68690;[(42432, 41769, 2792809)]
DC8EA2B4614D2C583722BEA12C4FCD160C7C2D39_18247;41770;41681;1;76554;76854;78440;[(41770, 41681, 2793420)]
DC9A9EB1517ABCC7A4AFA5F41BD78773A54A109B_18248;43075;46443;1;25954;26254;28404;[(43075, 46443, 2792836)]
DC9D53F25ABB34890386652261DA6B3F8601E31B_18249;46168;46183;1;22829;23129;24266;[(46168, 46183, 2790228)]
DC9D53F25ABB34890386652261DA6B3F8601E31B_18250;46189;46203;1;55179;55479;56656;[(46189, 46203, 2794618)]
DC9F4CBFB1A763924697F1AF690A1EC89F0D6B23_18251;41796;42981;1;24155;24455;27490;[(41796, 42981, 2793135)]
DC9F4CBFB1A763924697F1AF690A1EC89F0D6B23_18252;42982;41797;1;60326;60626;63632;[(42982, 41797, 2794684)]
DC9FBDB51E2F71FC6E6DF26CD4387BB2F8B9CD67_18253;43506;41506;1;30063;30363;31638;[(43506, 41506, 2791769)]
DC9FBDB51E2F71FC6E6DF26CD4387BB2F8B9CD67_18254;41505;43507;1;58059;58359;59848;[(41505, 43507, 2793650)]
DCA1AE42C36BFCE0C8670A6DFAFA4E1D1B7C77E7_18255;43259;46011;1;23387;23687;24458;[(43259, 46011, 2793587)]
DCA9F0E95F66E7514A2B915BDEE611C7BBA61665_18256;43509;41386;1;34565;34865;36794;[(43509, 41386, 2791868)]
DCA9F0E95F66E7514A2B915BDEE611C7BBA61665_18257;41387;43510;1;45556;45856;47844;[(41387, 43510, 2791230)]
DCAF78488B91EC4EF7F8566893FCFF2720A0B7E3_18258;42929;46443;1;25500;25800;28404;[(42929, 46443, 2792836)]
DCB0D4E9C0F3A7CF2FB87EB13536B1600F9A1108_18259;46182;43507;1;62040;62340;64276;[(46182, 43507, 2793784)]
DCB33927941D48471A0B609A7052E0535233B488_18260;41823;47131;1;31186;31486;32708;[(41823, 47131, 2790977)]
DCB33927941D48471A0B609A7052E0535233B488_18261;46035;46048;1;64210;64510;65702;[(46035, 46048, 2794451)]
DCB37042460B29BC5ED83F9F0E6479D970F477C0_18262;41354;43506;1;30780;31080;32544;[(41354, 43506, 2793875)]
DCB37042460B29BC5ED83F9F0E6479D970F477C0_18263;43507;41357;1;63882;64182;65638;[(43507, 41357, 2791766)]
DCB6412DF6281E9DF0BE0EDFAA15026D1BBCC1B5_18264;43295;42819;1;65767;66067;67450;[(43295, 42819, 2791732)]
DCB7B21F4C68843A72BFF9F04FB06EC50CB5C3F2_18265;42527;46423;1;28079;28379;29590;[(42527, 46423, 2793059)]
DCC243A0B19E743472FB2B0E0147614F61F901B5_18266;46065;41339;1;22979;23279;24762;[(46065, 46068, 2791118), (41395, 41339, 2792104)]
DCC8C665D806C960A9A77C458EA0E0204C3C75F7_18267;46471;41353;1;29079;29379;31611;[(46471, 41801, 2793136), (41341, 41353, 2791985)]
DCC8C665D806C960A9A77C458EA0E0204C3C75F7_18268;41352;41864;1;57637;57937;60768;[(41352, 41343, 2790056), (41800, 41864, 2794024)]
DCCED84F83F03973001B615C6781F739517B5A7B_18269;46435;42957;1;26457;26757;27954;[(46435, 42957, 2793135)]
DCD057B81BA4D021668DFC0E96153C49A3BE3A47_18270;41056;42481;1;71395;71695;72670;[(41056, 42481, 2794429)]
DCD50E90E4D6E4CD9900B709C28D70F27A1335EA_18271;46180;43507;1;55516;55816;57874;[(46180, 43507, 2790331)]
DCD5B7956075021502677F4B0BE0D08EC89DD478_18272;46555;42455;1;27065;27365;30854;[(46555, 43237, 2792392), (41390, 42455, 2790693)]
DCD5B7956075021502677F4B0BE0D08EC89DD478_18273;42456;46546;1;77340;77640;81398;[(42456, 41392, 2793938), (43238, 46546, 2792711)]
DCDBC3CF477E6088689013E0E2F5184D3A0A817E_18274;46085;41006;1;26078;26378;27068;[(46085, 41006, 2792399)]
DCE04620876F9DE99B43CB36C865F9D6287467F5_18275;41754;42479;1;55863;56163;57054;[(41754, 42479, 2790044)]
DCE04620876F9DE99B43CB36C865F9D6287467F5_18276;42466;42722;1;80905;81205;82016;[(42466, 42722, 2793958)]
DCE92EC7FAAA576AED2C2E7B73E31EA7D29D6C17_18277;43054;43061;1;76115;76415;77154;[(43054, 43061, 2791092)]
DCFBBD26AA5EA3932E8FAF56E6106AE3AD4B33FE_18278;43509;41380;1;56007;56307;57062;[(43509, 41380, 2792275)]
DCFDDAEEE307E8897BD0ACDE2F3AD03452911210_18279;46605;42854;1;38543;38843;42570;[(46605, 41941, 2790016), (41941, 42854, 2792895)]
DCFDDAEEE307E8897BD0ACDE2F3AD03452911210_18280;41268;42930;1;70606;70906;73028;[(41268, 42930, 2794157)]
DCFE1CEA90F6060500A1469D60D683678388ACE2_18281;41281;43248;1;28922;29222;31140;[(41281, 43248, 2790311)]
DCFE1CEA90F6060500A1469D60D683678388ACE2_18282;45030;41614;1;54242;54542;57622;[(45030, 41282, 2794625), (41282, 41614, 2790065)]
DD0F29CA05CA1D3927001135BA8F79D369499CC2_18283;43295;41339;1;42748;43048;45090;[(43295, 41339, 2791262)]
DD1B34A971059A31654033A207BDF0CE2450D7F3_18284;41354;46423;1;28290;28590;29590;[(41354, 46423, 2793059)]
DD299D06567B5DD3367EF949A6CD16B9ECAA0EF6_18285;41995;43510;1;22773;23073;25748;[(41995, 43510, 2790309)]
DD299D06567B5DD3367EF949A6CD16B9ECAA0EF6_18286;43507;41994;1;63909;64209;67038;[(43507, 41994, 2791766)]
DD35752AACC803BB6FAEA176B27BB02387169001_18287;42772;41755;1;45232;45532;46516;[(42772, 41755, 2793195)]
DD3F6EC66799BEFC1C6E81F11BCFFB230D961870_18288;47031;41862;1;62520;62820;65064;[(47031, 41862, 2790405)]
DD42F7CC8DD0E4DBD4D6B6D15FFA99EFAF90728E_18289;41487;46423;1;26798;27098;28732;[(41487, 46423, 2792683)]
DD446519143954E13EC5720EF2D764A37170AEC1_18290;41413;41409;1;58645;58945;59662;[(41413, 41409, 2792790)]
DD49A01A887A3B37FE9C53E70E3A995EDA8938AC_18291;42011;41392;1;36441;36741;38270;[(42011, 41392, 2792235)]
DD49A01A887A3B37FE9C53E70E3A995EDA8938AC_18292;41393;42010;1;67193;67493;69062;[(41393, 42010, 2793050)]
DD49B87B62160FB99F0D124C7D0112F058F3A8F9_18293;46633;42508;1;58994;59294;61880;[(46633, 41286, 2792049), (42480, 42508, 2792522)]
DD50E59376405E747AA375C32751EDC97090E451_18294;43096;42814;1;55901;56201;57894;[(43096, 42814, 2793339)]
DD5E59916E6D8EA45A05C4AAFBB2FA41AC0340EA_18295;46557;46423;1;26317;26617;29260;[(46557, 46423, 2793321)]
DD63B04EA5F249C983C148131A7A9F054A089CCB_18296;42457;41712;1;22112;22412;23518;[(42457, 41712, 2791806)]
DD63B04EA5F249C983C148131A7A9F054A089CCB_18297;42411;42457;1;37166;37466;38400;[(42411, 42457, 2791868)]
DD63B04EA5F249C983C148131A7A9F054A089CCB_18298;42458;41707;1;59137;59437;62692;[(42458, 41707, 2791575)]
DD63B04EA5F249C983C148131A7A9F054A089CCB_18299;41706;42457;1;75425;75725;78501;[(41706, 42457, 2794226)]
DD63B20A9B49C5E318339DEFABC0718242C5849D_18300;45059;41389;1;23590;23890;26081;[(45059, 41389, 2791944)]
DD63B20A9B49C5E318339DEFABC0718242C5849D_18301;41388;42451;1;45106;45406;47506;[(41388, 42451, 2791262)]
DD63B20A9B49C5E318339DEFABC0718242C5849D_18302;42449;42841;1;55761;56061;59720;[(42449, 42113, 2790639), (41616, 42841, 2790605)]
DD63B20A9B49C5E318339DEFABC0718242C5849D_18303;42836;42010;1;76439;76739;79964;[(42836, 41609, 2794045), (42110, 42010, 2794174)]
DD68854E464F7EE30516FF23535632087139BB60_18304;41395;41334;1;25704;26004;26728;[(41395, 41334, 2790147)]
DD68854E464F7EE30516FF23535632087139BB60_18305;41335;41322;1;56375;56675;57460;[(41335, 41322, 2792048)]
DD69AA722C197BA70E8FA95B8535554431116A84_18306;46599;43510;1;40528;40828;47844;[(46599, 46378, 2792943), (46378, 41374, 2792879), (41374, 43510, 2791230)]
DD69AA722C197BA70E8FA95B8535554431116A84_18307;43509;46598;1;56459;56759;60894;[(43509, 41344, 2791918), (41344, 46367, 2793257), (46367, 46598, 2791443)]
DD6AC1C3829B52E662DDA1DD186C78A74687B7CD_18308;42112;42138;1;53394;53694;54634;[(42112, 42138, 2790638)]
DD714BA3D706BD10280AB8DC15AD25E8F0205308_18309;43506;45063;1;30428;30728;31984;[(43506, 45063, 2790600)]
DD79CBFE99BE05AA1690DA8CC00C88ADC0E486BC_18310;43108;46443;1;26614;26914;28494;[(43108, 46443, 2794694)]
DD79CBFE99BE05AA1690DA8CC00C88ADC0E486BC_18311;43123;43109;1;62990;63290;64270;[(43123, 43109, 2794086)]
DD7CC8CED5098CCB5AFFA298B396687E0321CED5_18312;42515;41421;1;27997;28297;29144;[(42515, 41421, 2790012)]
DD7CC8CED5098CCB5AFFA298B396687E0321CED5_18313;41420;42481;1;29418;29718;30452;[(41420, 42481, 2790417)]
DD7CC8CED5098CCB5AFFA298B396687E0321CED5_18314;41897;41301;1;57482;57782;59146;[(41897, 41301, 2792557)]
DD7FE7A756FB16415A89411F72F10B2CDEE49B43_18315;43249;41614;1;59110;59410;61610;[(43249, 41614, 2794274)]
DD80657BA23AE851716BD99513AF9CEA3F8960D4_18316;43150;43137;1;29449;29749;31084;[(43150, 43137, 2793176)]
DD8537C60680FEE69DE8E934702478552DEEC10F_18317;43116;43147;1;28274;28574;29938;[(43116, 43147, 2790208), (43116, 43147, 2790208)]
DD8D28283F5D7913C041036B1656A1B7AE621450_18318;42718;43986;1;59819;60119;61259;[(42718, 43986, 2790688)]
DD98500F4FCC427A695A73E0E6069E81EC9E304A_18319;44170;41937;1;46865;47165;48188;[(44170, 41937, 2791469)]
DD98500F4FCC427A695A73E0E6069E81EC9E304A_18320;41957;41058;1;73663;73963;77776;[(41957, 42481, 2793975), (42516, 41058, 2794326)]
DD98E7FF1C601AD9AF46D082991CADE84829880B_18321;41281;42841;1;43129;43429;45046;[(41281, 42841, 2791296)]
DD98E7FF1C601AD9AF46D082991CADE84829880B_18322;42841;48150;1;46054;46354;47376;[(42841, 48150, 2791220)]
DDA403302B45C5AB046A9D6847AC82EB8B0873A4_18323;42516;43040;1;52279;52579;53730;[(42516, 43040, 2792043)]
DDA526D7B8D677E96EADDAD3BBE79DD7606EE58D_18324;42471;46423;1;23559;23859;25958;[(42471, 42773, 2791224), (41835, 46423, 2791570)]
DDAC7952ED11AC164D5B540F9571898220FF6DE1_18325;41093;42784;1;40342;40642;42964;[(41093, 42714, 2791159), (42789, 42784, 2792024)]
DDB866CC12792BA8D042020E1157695E69635946_18326;43509;41369;1;58329;58629;60532;[(43509, 41369, 2792416)]
DDB866CC12792BA8D042020E1157695E69635946_18327;41369;42223;1;61406;61706;65342;[(41369, 41393, 2793878), (42099, 42223, 2794356)]
DDB866CC12792BA8D042020E1157695E69635946_18328;42375;42458;1;68626;68926;70980;[(42375, 42458, 2793849)]
DDB866CC12792BA8D042020E1157695E69635946_18329;42418;42374;1;84608;84908;87062;[(42418, 42374, 2794291)]
DDBA3D3E95D8C321939F72FAA102325EE8A51193_18330;42004;41504;1;25293;25593;29308;[(42004, 41504, 2791984)]
DDBC3BFF8F67E8414BB9142197BEC658B9F0AD0B_18331;42139;43506;1;34079;34379;37006;[(42139, 43506, 2794586)]
DDBC3BFF8F67E8414BB9142197BEC658B9F0AD0B_18332;43507;42138;1;47444;47744;50226;[(43507, 42138, 2790127)]
DDBE04BE091E779733FAD9547E54283B21FB018B_18333;41391;42829;1;37601;37901;39212;[(41391, 42829, 2793334)]
DDD4367CD74C2A3A1107DCACD436A2439B6F32D9_18334;42776;46423;1;29559;29859;31808;[(42776, 46423, 2793027)]
DDD53E0224D8EB7A6F917CAA1D09045DAC2B032C_18335;43302;41393;1;79500;79800;80808;[(43302, 41393, 2793645)]
DDD5801F885617E14949C2B7F3802B8E6B8A15B7_18336;41391;43343;1;22811;23111;23962;[(41391, 43343, 2790970)]
DDD5E9E15C5676A4C49962059C9B02B09FF31A65_18337;46126;41894;1;25115;25415;28788;[(46126, 41894, 2793144)]
DDD5E9E15C5676A4C49962059C9B02B09FF31A65_18338;41667;46133;1;73272;73572;76496;[(41667, 46133, 2793479)]
DDD7FACAE4C96040CFDDF969ED2EDBFF246A639D_18339;41221;41232;1;57789;58089;59000;[(41221, 41232, 2792072)]
DDDE145FFCD512FEDF899F4F6907EC2F630AE4FA_18340;42466;46423;1;29633;29933;31808;[(42466, 46423, 2793027)]
DDE221E41125DE6691D81C26F62994A75D4987BC_18341;46316;41709;1;23726;24026;29240;[(46316, 41436, 2792315), (42149, 41709, 2791226)]
DDE247E56E5600C7C3EA56E2FD762A9C0A198F63_18342;46280;42956;1;26413;26713;28598;[(46280, 42956, 2791641)]
DDE247E56E5600C7C3EA56E2FD762A9C0A198F63_18343;43076;42503;1;55224;55524;58774;[(43076, 41786, 2791623), (41786, 42503, 2791781)]
DDE3E28DDF52B62D2BDC10D71CCB7E28F4029058_18344;41952;42548;1;66845;67145;68702;[(41952, 42548, 2793385)]
DDE75913E624F83D6FE525C4510F6A23B141D243_18345;41957;43295;1;45254;45554;46642;[(41957, 43295, 2791977)]
DDE75913E624F83D6FE525C4510F6A23B141D243_18346;43295;43509;1;49911;50211;51660;[(43295, 43509, 2791566)]
DDEADB35808238213D316E2CB1E79259ABC66109_18347;41239;41224;1;55573;55873;56802;[(41239, 41224, 2793440)]
DDEADB35808238213D316E2CB1E79259ABC66109_18348;41223;41236;1;65512;65812;66750;[(41223, 41236, 2792063)]
DDEADB35808238213D316E2CB1E79259ABC66109_18349;41239;41224;1;72667;72967;73843;[(41239, 41224, 2790469)]
DDEB940EDD74BC840C4E6E37B1D35099C9DF19D7_18350;42773;46412;1;38250;38550;39994;[(42773, 46412, 2794512)]
DDF0625CB5FD93473B318952432046519A7C3A78_18351;41778;41894;1;38368;38668;41644;[(41778, 43389, 2793101), (43389, 41894, 2793088)]
DDF0625CB5FD93473B318952432046519A7C3A78_18352;41895;41777;1;51899;52199;55142;[(41895, 41446, 2790757), (41446, 41777, 2792645)]
DDF1D12146B69620709E1B84D920FC69BBF9BF82_18353;41863;46304;1;35691;35991;37914;[(41863, 46304, 2790124)]
DDF37788F32474EC70637BBC2A70F7DD0861C026_18354;42934;41853;1;24447;24747;27936;[(42934, 41050, 2793174), (41050, 41853, 2793444)]
DDF37788F32474EC70637BBC2A70F7DD0861C026_18355;41852;42933;1;53332;53632;57000;[(41852, 42961, 2790115), (42961, 42933, 2791965)]
